monthly_hours,TariffRate,electricity_bill
726,8.8,6388.8
327,8.5,2779.5
610,7.7,4697.0
680,9.2,6255.999999999999
360,9.2,3311.9999999999995
284,9.1,2584.4
349,7.6,2652.4
500,7.8,3900.0
169,8.2,1385.8
392,9.1,3567.2
614,8.1,4973.4
607,7.4,4491.8
476,8.7,4141.2
677,8.4,5686.8
571,8.8,5024.8
478,8.3,3967.400000000001
348,7.9,2749.2000000000003
704,8.7,6124.799999999999
504,8.9,4485.6
634,8.4,5325.6
522,8.5,4437.0
573,7.6,4354.8
479,7.4,3544.6000000000004
570,7.4,4218.0
396,7.6,3009.6
671,8.1,5435.099999999999
452,8.9,4022.8
689,9.3,6407.700000000001
385,7.8,3003.0
602,7.4,4454.8
325,7.8,2535.0
339,7.7,2610.3
655,8.2,5370.999999999999
534,8.9,4752.6
517,7.6,3929.2
335,9.1,3048.5
310,8.4,2604.0
807,8.3,6698.1
877,7.9,6928.3
261,8.2,2140.2
840,8.3,6972.000000000001
532,9.1,4841.2
290,7.8,2262.0
586,9.1,5332.599999999999
347,8.9,3088.3
300,8.1,2430.0
695,7.7,5351.5
375,8.4,3150.0
398,8.8,3502.4
285,8.1,2308.5
503,7.4,3722.2
707,9.2,6504.4
283,7.4,2094.2000000000003
601,8.1,4868.099999999999
675,8.5,5737.5
491,8.2,4026.2
346,9.2,3183.2
619,7.6,4704.4
177,7.7,1362.9
574,7.9,4534.6
711,8.2,5830.2
405,8.4,3402.0
453,8.2,3714.6
516,8.2,4231.2
652,8.1,5281.2
559,9.1,5086.9
450,8.4,3780.0
272,7.9,2148.8
718,8.2,5887.599999999999
274,9.2,2520.8
691,9.1,6288.099999999999
459,9.1,4176.9
492,8.8,4329.6
671,9.3,6240.3
438,7.4,3241.2000000000003
506,8.4,4250.400000000001
327,8.9,2910.3
287,8.1,2324.7
290,9.3,2697.0
636,8.1,5151.599999999999
757,8.3,6283.1
271,8.8,2384.8
649,8.3,5386.700000000001
644,8.5,5474.0
806,7.4,5964.400000000001
649,8.9,5776.1
335,8.7,2914.4999999999995
510,8.4,4284.0
690,9.3,6417.000000000001
684,8.2,5608.799999999999
686,7.9,5419.400000000001
610,9.2,5612.0
372,7.4,2752.8
632,8.8,5561.6
457,8.3,3793.1
259,7.9,2046.1
747,8.7,6498.9
649,7.8,5062.2
470,7.6,3572.0
593,9.1,5396.3
645,7.7,4966.5
156,8.2,1279.1999999999998
523,9.2,4811.599999999999
615,8.7,5350.5
560,8.3,4648.0
375,7.6,2850.0
307,8.5,2609.5
197,8.1,1595.6999999999998
599,8.7,5211.299999999999
528,7.7,4065.6
345,8.4,2898.0
380,7.7,2926.0
656,7.8,5116.8
350,8.7,3044.9999999999995
308,9.1,2802.8
517,9.1,4704.7
362,9.3,3366.6000000000004
544,8.7,4732.799999999999
485,9.2,4462.0
345,7.8,2691.0
580,8.2,4756.0
664,8.9,5909.6
599,7.4,4432.6
342,7.8,2667.6
372,9.3,3459.6000000000004
740,7.8,5772.0
393,8.9,3497.7000000000003
367,7.7,2825.9
649,8.5,5516.5
555,7.6,4218.0
467,7.7,3595.9
359,8.3,2979.7000000000003
708,7.9,5593.2
270,8.4,2268.0
373,8.3,3095.9
321,8.9,2856.9
403,8.3,3344.9
442,8.7,3845.4
202,8.5,1717.0
559,8.9,4975.1
650,8.1,5265.0
553,9.3,5142.900000000001
658,7.4,4869.2
622,7.9,4913.8
741,8.3,6150.3
420,9.2,3864.0
756,8.3,6274.8
582,7.9,4597.8
524,8.1,4244.4
721,7.6,5479.599999999999
718,9.3,6677.400000000001
375,9.3,3487.5000000000005
578,9.3,5375.400000000001
324,7.9,2559.6
778,9.2,7157.599999999999
426,8.8,3748.8
484,8.1,3920.4
657,8.5,5584.5
602,7.6,4575.2
653,7.4,4832.2
197,7.6,1497.1999999999998
642,8.7,5585.4
350,7.7,2695.0
209,7.4,1546.6
568,7.4,4203.2
540,8.7,4698.0
404,7.9,3191.6000000000004
578,8.3,4797.400000000001
679,8.8,5975.200000000001
575,8.1,4657.5
560,8.1,4536.0
377,9.1,3430.7
360,7.8,2808.0
323,7.7,2487.1
735,9.1,6688.5
535,8.2,4387.0
548,8.7,4767.599999999999
406,8.3,3369.8
839,9.1,7634.9
662,9.3,6156.6
386,7.4,2856.4
537,8.7,4671.9
650,8.7,5654.999999999999
665,7.6,5054.0
575,8.3,4772.5
337,7.6,2561.2
275,8.5,2337.5
464,9.1,4222.4
427,8.8,3757.6
579,8.8,5095.200000000001
745,9.3,6928.500000000001
537,9.1,4886.7
580,9.2,5336.0
609,9.3,5663.700000000001
763,7.6,5798.8
534,9.1,4859.4
626,9.1,5696.599999999999
675,9.3,6277.500000000001
359,8.4,3015.6
392,7.8,3057.6
746,8.5,6341.0
704,9.2,6476.799999999999
589,7.6,4476.4
680,9.3,6324.000000000001
181,9.2,1665.1999999999998
461,9.3,4287.3
602,8.2,4936.4
379,7.6,2880.4
622,7.4,4602.8
615,7.8,4797.0
245,8.5,2082.5
508,9.3,4724.400000000001
463,7.9,3657.7
552,8.4,4636.8
412,9.1,3749.2
728,8.4,6115.2
461,7.6,3503.6
206,8.8,1812.8
366,7.4,2708.4
399,8.1,3231.9
690,8.8,6072.000000000001
328,7.8,2558.4
558,8.8,4910.400000000001
413,8.1,3345.3
620,7.4,4588.0
362,8.4,3040.8
811,8.9,7217.900000000001
289,8.1,2340.9
652,7.7,5020.400000000001
402,7.8,3135.6
433,9.2,3983.6
294,8.5,2499.0
383,8.7,3332.1
413,9.2,3799.6
642,7.7,4943.400000000001
647,7.4,4787.8
443,8.1,3588.3
463,9.2,4259.599999999999
678,8.2,5559.599999999999
787,7.7,6059.900000000001
439,7.4,3248.6000000000004
623,7.9,4921.7
461,7.7,3549.7000000000003
679,8.7,5907.299999999999
693,7.8,5405.4
392,8.5,3332.0
645,7.6,4902.0
307,7.4,2271.8
316,8.8,2780.8
522,8.1,4228.2
633,8.3,5253.900000000001
715,7.9,5648.5
308,8.1,2494.8
569,7.7,4381.3
450,9.3,4185.0
636,8.9,5660.400000000001
299,7.4,2212.6
379,9.1,3448.9
569,9.2,5234.799999999999
461,9.1,4195.099999999999
242,8.1,1960.2
689,8.7,5994.299999999999
403,8.5,3425.5
766,9.2,7047.2
192,8.7,1670.4
460,9.2,4232.0
454,9.2,4176.799999999999
401,8.2,3288.2
338,8.4,2839.2000000000003
798,8.4,6703.200000000001
636,8.7,5533.2
637,8.5,5414.5
375,8.8,3300.0000000000005
330,8.1,2673.0
713,7.4,5276.2
593,7.7,4566.1
469,7.8,3658.2
714,8.2,5854.799999999999
622,9.2,5722.4
487,8.5,4139.5
793,8.8,6978.400000000001
452,8.2,3706.4
471,8.2,3862.2
636,9.2,5851.2
757,7.4,5601.8
611,9.1,5560.099999999999
482,7.9,3807.8
341,9.2,3137.2
265,7.4,1961.0
355,8.9,3159.5
268,7.9,2117.2000000000003
383,9.2,3523.6
670,8.1,5427.0
597,7.7,4596.900000000001
580,7.6,4408.0
385,8.9,3426.5
695,8.2,5698.999999999999
185,8.5,1572.5
328,8.4,2755.2000000000003
395,8.7,3436.4999999999995
545,8.4,4578.0
457,8.1,3701.7
267,7.4,1975.8
598,7.4,4425.2
378,8.8,3326.4
397,9.3,3692.1
618,8.8,5438.400000000001
716,7.7,5513.2
436,7.6,3313.6
782,7.9,6177.8
282,7.9,2227.8
249,7.6,1892.4
434,7.6,3298.4
633,7.7,4874.1
343,8.5,2915.5
342,8.1,2770.2
518,8.1,4195.8
584,7.9,4613.6
362,8.1,2932.2
619,8.1,5013.9
503,7.6,3822.8
372,7.7,2864.4
301,8.1,2438.1
626,7.7,4820.2
369,7.4,2730.6
714,8.4,5997.6
780,8.9,6942.0
462,7.7,3557.4
513,8.3,4257.900000000001
719,7.7,5536.3
669,8.3,5552.700000000001
605,7.6,4598.0
399,9.1,3630.9
633,9.3,5886.900000000001
324,9.2,2980.8
647,8.8,5693.6
300,7.4,2220.0
358,9.3,3329.4
254,8.9,2260.6
527,9.2,4848.4
392,8.4,3292.8
785,9.3,7300.500000000001
581,8.1,4706.099999999999
261,8.1,2114.1
696,8.9,6194.400000000001
487,7.6,3701.2
604,7.4,4469.6
554,7.4,4099.6
381,9.2,3505.2
238,8.3,1975.4
742,9.2,6826.4
353,8.9,3141.7000000000003
523,8.2,4288.599999999999
499,7.8,3892.2
358,7.9,2828.2000000000003
401,9.2,3689.2
417,9.3,3878.1
333,7.7,2564.1
506,7.9,3997.4
375,9.2,3449.9999999999995
396,8.1,3207.6
446,7.9,3523.4
773,7.8,6029.4
346,9.3,3217.8
433,8.1,3507.3
578,7.7,4450.6
632,8.7,5498.4
472,7.9,3728.8
637,7.7,4904.900000000001
568,8.5,4828.0
648,8.8,5702.400000000001
429,9.1,3903.9
641,9.3,5961.3
446,8.7,3880.2
312,8.7,2714.4
411,8.2,3370.2
739,8.7,6429.299999999999
371,7.6,2819.6
454,8.1,3677.4
328,9.2,3017.6
592,7.4,4380.8
694,7.8,5413.2
629,8.8,5535.200000000001
820,9.1,7462.0
636,8.5,5406.0
359,8.1,2907.9
394,8.5,3349.0
493,7.4,3648.2
504,8.8,4435.200000000001
552,7.6,4195.2
639,7.4,4728.6
337,8.9,2999.3
673,7.8,5249.4
397,7.8,3096.6
676,7.9,5340.400000000001
726,7.4,5372.400000000001
427,8.5,3629.5
496,8.9,4414.400000000001
311,8.2,2550.2
425,7.9,3357.5
572,8.9,5090.8
465,9.1,4231.5
635,8.2,5207.0
561,8.3,4656.3
387,8.8,3405.6000000000004
722,8.5,6137.0
700,7.6,5320.0
504,9.3,4687.200000000001
291,8.1,2357.1
355,9.3,3301.5000000000005
667,8.5,5669.5
697,8.1,5645.7
550,8.7,4785.0
380,7.4,2812.0
684,8.7,5950.799999999999
760,8.7,6611.999999999999
667,8.4,5602.8
459,8.8,4039.2
564,9.2,5188.799999999999
843,8.3,6996.900000000001
578,8.2,4739.599999999999
624,8.2,5116.799999999999
491,8.8,4320.8
421,7.6,3199.6
657,9.3,6110.1
431,8.2,3534.2
177,8.3,1469.1
643,8.7,5594.099999999999
502,7.9,3965.8
623,9.1,5669.3
555,8.3,4606.5
436,9.1,3967.6
390,7.8,3042.0
747,8.8,6573.6
462,9.2,4250.4
423,7.4,3130.2000000000003
348,9.3,3236.4
606,8.1,4908.599999999999
828,8.2,6789.599999999999
756,8.7,6577.2
740,9.3,6882.000000000001
286,8.2,2345.2
702,7.9,5545.8
301,8.3,2498.3
779,8.4,6543.6
665,7.9,5253.5
669,8.5,5686.5
246,7.4,1820.4
497,7.6,3777.2
452,7.9,3570.8
717,7.8,5592.599999999999
383,8.9,3408.7000000000003
501,8.3,4158.3
381,7.4,2819.4
433,8.7,3767.1
346,8.5,2941.0
856,9.2,7875.2
662,7.7,5097.400000000001
620,7.7,4774.0
400,7.6,3040.0
594,8.3,4930.200000000001
545,7.9,4305.5
602,7.7,4635.400000000001
613,8.4,5149.2
512,9.2,4710.4
229,9.1,2083.9
559,7.6,4248.4
245,8.1,1984.5
379,7.7,2918.3
351,8.1,2843.1
791,8.7,6881.7
531,7.8,4141.8
663,9.2,6099.599999999999
320,9.3,2976.0
576,9.2,5299.2
624,8.7,5428.799999999999
519,7.9,4100.1
580,8.3,4814.0
368,7.7,2833.6
624,9.2,5740.799999999999
409,7.7,3149.3
485,7.7,3734.5
353,8.2,2894.6
317,8.7,2757.9
408,9.2,3753.6
454,8.5,3859.0
439,8.7,3819.3
447,8.5,3799.5
576,7.9,4550.400000000001
316,9.3,2938.8
541,8.7,4706.7
752,8.5,6392.0
585,8.5,4972.5
421,8.7,3662.7
710,8.7,6176.999999999999
520,8.5,4420.0
420,7.8,3276.0
628,8.8,5526.400000000001
251,8.8,2208.8
695,8.9,6185.5
666,9.2,6127.2
601,8.7,5228.7
699,8.7,6081.299999999999
443,7.8,3455.4
746,7.6,5669.599999999999
295,7.6,2242.0
441,7.8,3439.8
658,9.2,6053.599999999999
499,8.4,4191.6
509,7.9,4021.1
567,7.9,4479.3
750,8.4,6300.0
361,8.2,2960.2
617,8.5,5244.5
613,8.2,5026.599999999999
473,7.9,3736.7
318,8.8,2798.4
356,8.8,3132.8
526,8.7,4576.2
535,8.8,4708.0
187,9.2,1720.4
315,8.3,2614.5
382,8.9,3399.8
469,7.6,3564.4
681,8.8,5992.8
503,8.5,4275.5
693,8.2,5682.599999999999
678,8.5,5763.0
668,9.3,6212.400000000001
701,8.7,6098.7
721,9.3,6705.3
376,7.4,2782.4
460,8.4,3864.0
670,8.3,5561.000000000001
609,8.1,4932.9
710,8.9,6319.0
488,8.7,4245.599999999999
645,8.5,5482.5
689,7.4,5098.6
285,7.6,2166.0
474,9.2,4360.799999999999
303,9.1,2757.3
637,9.1,5796.7
549,8.1,4446.9
323,9.3,3003.9
720,8.5,6120.0
379,8.3,3145.7000000000003
653,8.2,5354.599999999999
765,7.4,5661.0
365,8.9,3248.5
599,7.8,4672.2
657,7.6,4993.2
537,8.5,4564.5
603,8.4,5065.2
530,7.7,4081.0
507,8.2,4157.4
614,9.3,5710.200000000001
466,8.1,3774.6
353,9.3,3282.9
391,9.2,3597.2
449,9.3,4175.700000000001
355,8.5,3017.5
308,7.9,2433.2000000000003
335,8.2,2746.9999999999995
799,7.9,6312.1
420,8.2,3443.9999999999995
634,8.9,5642.6
224,8.2,1836.8
579,8.3,4805.700000000001
558,7.6,4240.8
696,7.9,5498.400000000001
358,8.1,2899.8
532,7.9,4202.8
554,8.2,4542.799999999999
694,7.6,5274.4
281,7.8,2191.8
359,9.2,3302.8
410,8.9,3649.0
436,8.8,3836.8
510,7.9,4029.0
501,8.1,4058.1
545,8.8,4796.0
400,7.7,3080.0
371,8.9,3301.9
680,7.4,5032.0
516,8.3,4282.8
779,9.3,7244.700000000001
701,8.8,6168.8
323,8.1,2616.3
640,8.8,5632.0
775,7.7,5967.5
373,8.7,3245.1
493,8.3,4091.900000000001
518,8.7,4506.599999999999
677,8.2,5551.4
438,7.8,3416.4
715,9.1,6506.5
322,8.1,2608.2
435,7.4,3219.0
572,7.6,4347.2
605,8.8,5324.0
620,7.6,4712.0
556,8.3,4614.8
706,8.3,5859.8
237,8.2,1943.4
886,7.9,6999.400000000001
534,7.9,4218.6
390,9.2,3587.9999999999995
612,8.8,5385.6
468,9.1,4258.8
340,8.8,2992.0000000000005
620,7.8,4836.0
304,8.5,2584.0
613,7.4,4536.2
695,8.8,6116.000000000001
303,8.9,2696.7000000000003
520,9.1,4732.0
435,7.7,3349.5
667,7.4,4935.8
748,7.6,5684.8
342,7.6,2599.2
491,8.4,4124.400000000001
649,8.8,5711.200000000001
561,7.6,4263.599999999999
161,8.2,1320.1999999999998
660,8.4,5544.0
485,8.4,4074.0
827,8.5,7029.5
449,7.6,3412.4
700,8.8,6160.000000000001
603,8.5,5125.5
638,8.3,5295.400000000001
581,7.9,4589.900000000001
385,8.1,3118.5
698,8.2,5723.599999999999
467,8.8,4109.6
615,8.2,5043.0
568,7.7,4373.6
437,8.1,3539.7
748,9.3,6956.400000000001
599,8.5,5091.5
392,7.6,2979.2
316,8.9,2812.4
367,7.4,2715.8
327,8.4,2746.8
635,9.1,5778.5
648,8.3,5378.400000000001
694,7.7,5343.8
670,7.9,5293.0
629,7.4,4654.6
231,7.6,1755.6
847,9.1,7707.7
606,7.4,4484.400000000001
755,9.3,7021.500000000001
546,7.7,4204.2
451,7.6,3427.6
290,8.8,2552.0
617,8.3,5121.1
574,7.4,4247.6
448,7.4,3315.2000000000003
687,7.4,5083.8
324,8.4,2721.6
193,9.1,1756.3
391,8.2,3206.2
783,7.4,5794.200000000001
751,8.7,6533.7
404,8.9,3595.6000000000004
644,9.2,5924.799999999999
483,7.6,3670.8
282,9.2,2594.4
399,8.9,3551.1000000000004
444,8.5,3774.0
583,7.8,4547.4
594,8.1,4811.4
429,8.4,3603.6
748,7.7,5759.6
271,8.1,2195.1
311,8.7,2705.7
419,7.4,3100.6000000000004
564,9.1,5132.4
307,8.9,2732.3
368,7.4,2723.2000000000003
343,8.3,2846.9
719,8.5,6111.5
542,8.3,4498.6
449,8.1,3636.9
331,8.7,2879.7
562,9.1,5114.2
199,9.2,1830.8
673,9.3,6258.900000000001
309,7.4,2286.6
498,9.3,4631.400000000001
635,9.3,5905.5
250,9.1,2275.0
567,9.2,5216.4
304,7.6,2310.4
541,8.9,4814.900000000001
621,8.1,5030.099999999999
506,7.7,3896.2
398,7.4,2945.2000000000003
523,8.3,4340.900000000001
246,8.4,2066.4
331,7.4,2449.4
354,8.3,2938.2000000000003
609,8.5,5176.5
740,8.1,5994.0
387,7.9,3057.3
494,8.4,4149.6
630,8.8,5544.0
703,8.2,5764.599999999999
270,8.7,2349.0
322,8.2,2640.4
522,8.9,4645.8
541,9.2,4977.2
767,8.8,6749.6
515,7.7,3965.5
178,7.8,1388.4
642,9.1,5842.2
669,7.9,5285.1
635,8.7,5524.5
523,7.7,4027.1
558,9.2,5133.599999999999
671,9.1,6106.099999999999
237,9.3,2204.1000000000004
463,9.3,4305.900000000001
626,8.1,5070.599999999999
614,8.9,5464.6
445,8.7,3871.5
674,7.8,5257.2
424,8.8,3731.2
583,8.5,4955.5
470,8.5,3995.0
570,7.6,4332.0
261,8.7,2270.7
440,8.9,3916.0
442,8.8,3889.6
653,9.1,5942.3
590,8.4,4956.0
470,7.9,3713.0
382,8.1,3094.2
281,9.3,2613.3
337,9.1,3066.7
763,8.4,6409.2
624,9.3,5803.200000000001
431,9.3,4008.3
527,9.1,4795.7
558,7.7,4296.6
378,9.3,3515.4
690,8.4,5796.0
704,8.1,5702.4
332,7.9,2622.8
236,8.3,1958.8
317,7.4,2345.8
266,8.4,2234.4
538,8.7,4680.599999999999
240,8.4,2016.0
235,8.4,1974.0
558,9.3,5189.400000000001
709,9.1,6451.9
755,7.7,5813.5
290,8.9,2581.0
696,8.8,6124.8
713,9.1,6488.3
314,7.6,2386.4
417,7.4,3085.8
581,8.8,5112.8
658,7.6,5000.8
739,7.6,5616.4
499,8.2,4091.8
665,8.3,5519.500000000001
656,8.7,5707.2
290,7.4,2146.0
273,8.5,2320.5
588,9.2,5409.599999999999
596,9.1,5423.599999999999
746,7.4,5520.400000000001
222,8.1,1798.1999999999998
665,8.7,5785.499999999999
242,8.4,2032.8
453,7.4,3352.2000000000003
498,7.7,3834.6
688,7.9,5435.2
375,8.1,3037.5
659,8.8,5799.200000000001
411,9.2,3781.2
538,8.3,4465.400000000001
511,7.7,3934.7
787,7.9,6217.3
763,8.8,6714.400000000001
505,8.9,4494.5
424,7.9,3349.6000000000004
479,9.2,4406.799999999999
643,8.8,5658.400000000001
409,8.1,3312.9
655,8.3,5436.500000000001
246,9.1,2238.6
588,7.6,4468.8
357,9.2,3284.4
316,8.4,2654.4
498,8.7,4332.599999999999
296,7.4,2190.4
492,8.9,4378.8
440,9.2,4048.0
671,7.7,5166.7
661,7.4,4891.400000000001
627,8.2,5141.4
354,7.9,2796.6
507,9.1,4613.7
211,9.3,1962.3
366,8.2,3001.2
374,7.6,2842.4
222,8.3,1842.6
295,7.7,2271.5
324,8.8,2851.2000000000003
616,9.3,5728.8
405,8.2,3320.9999999999995
389,8.2,3189.8
582,8.9,5179.8
707,9.3,6575.1
331,8.1,2681.1
453,8.4,3805.2
484,9.3,4501.200000000001
617,7.8,4812.599999999999
446,8.4,3746.4
731,8.9,6505.900000000001
525,9.1,4777.5
295,9.2,2714.0
659,9.1,5996.9
399,8.7,3471.3
403,7.9,3183.7000000000003
331,7.8,2581.8
592,7.6,4499.2
321,8.7,2792.7
704,9.1,6406.4
341,8.5,2898.5
342,7.4,2530.8
707,7.6,5373.2
634,8.3,5262.200000000001
391,7.8,3049.8
352,7.6,2675.2
597,8.5,5074.5
352,8.2,2886.4
782,9.3,7272.6
640,7.9,5056.0
306,7.7,2356.2000000000003
332,7.4,2456.8
890,8.1,7209.0
411,7.4,3041.4
245,7.7,1886.5
278,7.9,2196.2000000000003
289,9.3,2687.7000000000003
427,9.1,3885.7
258,7.8,2012.4
701,9.2,6449.2
320,8.1,2592.0
673,8.9,5989.7
249,7.7,1917.3
256,7.6,1945.6
464,8.1,3758.4
400,8.9,3560.0
397,7.9,3136.3
304,7.4,2249.6
559,7.8,4360.2
291,9.1,2648.1
277,8.5,2354.5
309,7.9,2441.1
759,8.3,6299.700000000001
581,7.6,4415.599999999999
868,7.6,6596.799999999999
402,8.3,3336.6000000000004
442,8.5,3757.0
269,7.8,2098.2
628,7.8,4898.4
362,8.7,3149.4
351,8.5,2983.5
469,9.1,4267.9
692,7.6,5259.2
241,7.9,1903.9
730,9.3,6789.000000000001
375,8.3,3112.5000000000005
245,9.1,2229.5
310,7.9,2449.0
415,7.4,3071.0
704,7.4,5209.6
675,8.7,5872.499999999999
628,8.9,5589.2
462,7.4,3418.8
423,9.2,3891.6
319,7.9,2520.1
679,8.4,5703.6
327,7.9,2583.3
342,8.5,2907.0
363,8.3,3012.9
455,8.5,3867.5
256,7.9,2022.4
745,7.8,5811.0
355,8.4,2982.0
285,8.7,2479.5
642,7.4,4750.8
248,7.8,1934.4
510,8.5,4335.0
398,8.2,3263.6
657,9.1,5978.7
578,9.2,5317.599999999999
310,8.5,2635.0
739,8.3,6133.700000000001
530,8.2,4346.0
460,9.1,4186.0
455,8.2,3731.0
185,8.4,1554.0
352,8.1,2851.2
538,7.4,3981.2
437,9.1,3976.7
700,9.2,6439.999999999999
539,7.4,3988.6
347,8.1,2810.7
429,8.2,3517.8
594,7.9,4692.6
563,7.4,4166.2
523,8.8,4602.400000000001
706,9.1,6424.599999999999
379,8.5,3221.5
453,9.3,4212.900000000001
755,8.3,6266.500000000001
416,8.5,3536.0
359,8.5,3051.5
622,8.5,5287.0
316,8.1,2559.6
278,8.3,2307.4
640,8.1,5184.0
295,8.8,2596.0
180,8.8,1584.0000000000002
729,9.3,6779.700000000001
647,9.1,5887.7
724,8.4,6081.6
455,9.1,4140.5
628,8.4,5275.2
715,7.4,5291.0
481,9.1,4377.099999999999
546,7.8,4258.8
558,9.1,5077.8
266,8.2,2181.2
607,8.4,5098.8
360,8.8,3168.0000000000005
425,8.7,3697.5
251,7.6,1907.6
350,9.2,3219.9999999999995
641,8.9,5704.900000000001
734,9.1,6679.4
394,8.3,3270.2000000000003
433,9.1,3940.3
473,9.1,4304.3
356,7.7,2741.2000000000003
503,8.9,4476.7
447,8.8,3933.6
777,7.6,5905.2
469,7.4,3470.6000000000004
637,9.3,5924.1
466,8.9,4147.400000000001
612,8.2,5018.4
650,8.3,5395.000000000001
413,8.9,3675.7
541,8.1,4382.099999999999
454,7.7,3495.8
422,7.9,3333.8
497,8.9,4423.3
686,8.2,5625.2
486,7.7,3742.2
627,9.3,5831.1
321,7.8,2503.8
373,8.9,3319.7000000000003
645,8.9,5740.5
858,9.1,7807.799999999999
594,7.8,4633.2
611,8.5,5193.5
795,7.8,6201.0
434,7.4,3211.6000000000004
564,7.4,4173.6
445,8.5,3782.5
535,9.3,4975.5
657,7.7,5058.900000000001
292,7.7,2248.4
714,9.2,6568.799999999999
709,8.1,5742.9
614,8.3,5096.200000000001
669,7.6,5084.4
446,8.8,3924.8
704,7.6,5350.4
509,8.5,4326.5
729,7.9,5759.1
196,7.4,1450.4
738,9.2,6789.599999999999
441,9.1,4013.1
427,8.1,3458.7
703,8.8,6186.400000000001
351,7.9,2772.9
699,8.4,5871.6
277,8.1,2243.7
530,8.9,4717.0
687,9.2,6320.4
766,8.9,6817.400000000001
776,9.3,7216.8
368,7.6,2796.8
339,8.1,2745.9
406,7.6,3085.6
266,9.2,2447.2
417,7.7,3210.9
505,8.5,4292.5
753,9.3,7002.900000000001
615,9.1,5596.5
401,7.9,3167.9
445,8.3,3693.500000000001
302,8.2,2476.4
602,8.3,4996.6
419,7.6,3184.4
451,8.1,3653.1
621,8.8,5464.8
305,8.1,2470.5
510,8.3,4233.0
669,7.4,4950.6
466,8.5,3961.0
344,7.9,2717.6
620,8.8,5456.0
553,8.8,4866.400000000001
830,7.9,6557.0
415,7.6,3154.0
258,8.7,2244.6
706,7.6,5365.599999999999
416,9.1,3785.6
651,7.7,5012.7
362,8.5,3077.0
593,8.7,5159.099999999999
402,7.4,2974.8
733,7.7,5644.1
594,9.3,5524.200000000001
620,7.9,4898.0
485,9.3,4510.5
612,8.1,4957.2
395,7.7,3041.5
452,9.3,4203.6
210,9.1,1911.0
484,8.7,4210.799999999999
719,8.4,6039.6
221,7.4,1635.4
695,9.1,6324.5
288,7.9,2275.2000000000003
643,7.6,4886.8
371,9.2,3413.2
371,8.1,3005.1
664,8.3,5511.200000000001
523,8.1,4236.3
532,7.8,4149.599999999999
733,8.1,5937.3
688,9.1,6260.8
683,8.1,5532.3
352,8.5,2992.0
547,8.3,4540.1
631,8.4,5300.400000000001
293,7.4,2168.2000000000003
641,8.1,5192.099999999999
662,8.4,5560.8
675,8.1,5467.5
458,7.6,3480.8
362,7.7,2787.4
365,7.4,2701.0
806,9.3,7495.8
620,9.3,5766.0
640,8.5,5440.0
536,8.9,4770.400000000001
328,7.6,2492.8
442,7.7,3403.4
663,7.7,5105.1
270,8.8,2376.0
509,8.3,4224.700000000001
924,8.8,8131.200000000001
467,8.3,3876.1
277,9.1,2520.7
371,9.1,3376.1
691,8.3,5735.3
450,9.2,4140.0
456,8.2,3739.2
823,8.4,6913.200000000001
430,8.3,3569.0000000000005
617,8.1,4997.7
721,9.2,6633.2
381,9.1,3467.1
640,9.3,5952.0
259,8.1,2097.9
703,9.2,6467.599999999999
570,8.5,4845.0
685,9.2,6301.999999999999
709,7.6,5388.4
551,8.8,4848.8
489,9.2,4498.799999999999
303,9.3,2817.9
699,7.7,5382.3
618,7.8,4820.4
854,8.1,6917.4
395,9.2,3634.0
590,7.4,4366.0
257,7.7,1978.9
383,7.9,3025.7000000000003
431,9.2,3965.2
515,8.7,4480.5
272,8.7,2366.4
731,8.8,6432.8
740,7.7,5698.0
731,8.3,6067.3
669,8.7,5820.299999999999
260,7.6,1976.0
763,8.1,6180.3
463,7.8,3611.4
527,7.8,4110.599999999999
391,8.5,3323.5
306,8.2,2509.2
388,7.8,3026.4
607,8.1,4916.7
619,8.5,5261.5
348,8.4,2923.2000000000003
561,8.2,4600.2
322,7.4,2382.8
748,8.2,6133.599999999999
350,7.9,2765.0
752,8.3,6241.6
714,9.1,6497.4
469,8.2,3845.8
408,9.3,3794.4
430,7.8,3354.0
670,8.9,5963.0
606,8.5,5151.0
353,7.8,2753.4
259,9.2,2382.8
338,8.5,2873.0
282,9.3,2622.6000000000004
616,8.3,5112.8
676,7.7,5205.2
726,8.1,5880.599999999999
321,8.3,2664.3
340,7.4,2516.0
401,9.1,3649.1
525,7.8,4095.0
743,8.7,6464.099999999999
704,8.8,6195.200000000001
605,8.1,4900.5
301,9.3,2799.3
280,8.1,2268.0
695,8.1,5629.5
325,8.4,2730.0
436,8.4,3662.4
382,9.2,3514.4
641,8.3,5320.3
839,8.7,7299.299999999999
281,8.2,2304.2
701,7.7,5397.7
380,9.1,3458.0
302,7.7,2325.4
649,7.6,4932.4
479,8.2,3927.8
283,8.1,2292.3
318,8.9,2830.2000000000003
349,8.3,2896.7000000000003
444,8.8,3907.2
824,7.8,6427.2
611,8.8,5376.8
633,7.6,4810.8
648,7.9,5119.2
656,7.9,5182.400000000001
449,7.8,3502.2
378,7.4,2797.2000000000003
716,7.6,5441.599999999999
302,7.6,2295.2
511,8.9,4547.900000000001
195,8.1,1579.5
453,8.8,3986.400000000001
299,8.5,2541.5
752,8.1,6091.2
843,7.8,6575.4
618,8.7,5376.599999999999
342,7.7,2633.4
359,9.3,3338.7000000000003
332,7.6,2523.2
879,8.7,7647.299999999999
804,8.8,7075.200000000001
329,9.1,2993.9
